date,district,block,rainfall_mm,river_level_m,flood_incidents,population_exposed,road_access_score,dry_ration_kits_needed
2023-09-06,Bhadrak,Chandbali,27.6,3.08,0,96000,0.44,82
2023-09-07,Bhadrak,Chandbali,6.1,2.55,0,96000,0.44,50
2023-09-08,Bhadrak,Chandbali,28.3,2.77,0,96000,0.44,55
2023-09-09,Bhadrak,Chandbali,8.6,2.76,0,96000,0.44,50
2023-09-10,Bhadrak,Chandbali,11.7,2.85,0,96000,0.44,51
2023-09-11,Bhadrak,Chandbali,9.7,2.73,0,96000,0.44,50
2023-09-12,Bhadrak,Chandbali,33.4,3.46,0,96000,0.44,80
2023-09-13,Bhadrak,Chandbali,105.0,4.18,0,96000,0.44,169
2023-09-14,Bhadrak,Chandbali,6.4,2.64,0,96000,0.44,50
2023-09-15,Bhadrak,Chandbali,12.6,2.67,0,96000,0.44,58
2023-09-16,Bhadrak,Chandbali,19.5,2.67,0,96000,0.44,67
2023-09-17,Bhadrak,Chandbali,8.6,2.09,0,96000,0.44,65
2023-09-18,Bhadrak,Chandbali,16.2,2.86,0,96000,0.44,50
2023-09-19,Bhadrak,Chandbali,29.0,2.85,0,96000,0.44,60
2023-09-20,Bhadrak,Chandbali,15.2,2.86,0,96000,0.44,57
2023-09-21,Bhadrak,Chandbali,21.0,2.87,0,96000,0.44,59
2023-09-22,Bhadrak,Chandbali,27.9,2.69,0,96000,0.44,76
2023-09-23,Bhadrak,Chandbali,42.7,3.59,0,96000,0.44,90
2023-09-24,Bhadrak,Chandbali,9.6,2.82,0,96000,0.44,56
2023-09-25,Bhadrak,Chandbali,34.9,2.73,0,96000,0.44,56
2023-09-26,Bhadrak,Chandbali,6.1,2.96,0,96000,0.44,50
2023-09-27,Bhadrak,Chandbali,28.1,3.47,0,96000,0.44,79
2023-09-28,Bhadrak,Chandbali,45.1,3.45,0,96000,0.44,109
2023-09-29,Bhadrak,Chandbali,16.9,2.46,0,96000,0.44,50
2023-09-30,Bhadrak,Chandbali,37.3,3.25,0,96000,0.44,101
2023-10-01,Bhadrak,Chandbali,2.0,2.17,0,96000,0.44,50
2023-10-02,Bhadrak,Chandbali,4.5,2.8,0,96000,0.44,50
2023-10-03,Bhadrak,Chandbali,0.8,2.51,0,96000,0.44,50
2023-10-04,Bhadrak,Chandbali,3.1,2.71,0,96000,0.44,54
2023-10-05,Bhadrak,Chandbali,1.5,2.44,0,96000,0.44,50
2023-10-06,Bhadrak,Chandbali,0.8,2.48,0,96000,0.44,50
2023-10-07,Bhadrak,Chandbali,2.0,2.73,0,96000,0.44,54
2023-10-08,Bhadrak,Chandbali,2.1,2.46,0,96000,0.44,50
2023-10-09,Bhadrak,Chandbali,4.1,2.61,0,96000,0.44,50
2023-10-10,Bhadrak,Chandbali,0.0,2.21,0,96000,0.44,50
2023-10-11,Bhadrak,Chandbali,0.4,2.7,0,96000,0.44,50
2023-10-12,Bhadrak,Chandbali,8.2,2.55,0,96000,0.44,51
2023-10-13,Bhadrak,Chandbali,4.4,2.86,0,96000,0.44,50
2023-10-14,Bhadrak,Chandbali,2.8,2.82,0,96000,0.44,51
2023-10-15,Bhadrak,Chandbali,2.7,2.68,0,96000,0.44,50
2023-10-16,Bhadrak,Chandbali,1.7,2.33,0,96000,0.44,50
2023-10-17,Bhadrak,Chandbali,4.6,2.96,0,96000,0.44,50
2023-10-18,Bhadrak,Chandbali,1.5,2.48,0,96000,0.44,50
2023-10-19,Bhadrak,Chandbali,3.6,2.5,0,96000,0.44,50
2023-10-20,Bhadrak,Chandbali,1.8,2.67,0,96000,0.44,58
2023-10-21,Bhadrak,Chandbali,1.7,2.76,0,96000,0.44,50
2023-10-22,Bhadrak,Chandbali,5.6,2.35,0,96000,0.44,57
2023-10-23,Bhadrak,Chandbali,2.8,2.41,0,96000,0.44,50
2023-10-24,Bhadrak,Chandbali,1.6,2.43,0,96000,0.44,50
2023-10-25,Bhadrak,Chandbali,3.9,2.5,0,96000,0.44,50
2023-10-26,Bhadrak,Chandbali,0.7,2.61,0,96000,0.44,51
2023-10-27,Bhadrak,Chandbali,2.6,2.48,0,96000,0.44,51
2023-10-28,Bhadrak,Chandbali,6.2,2.57,0,96000,0.44,50
2023-10-29,Bhadrak,Chandbali,3.8,2.46,0,96000,0.44,62
2023-10-30,Bhadrak,Chandbali,2.2,2.41,0,96000,0.44,50
2023-10-31,Bhadrak,Chandbali,3.2,2.29,0,96000,0.44,54
2023-11-01,Bhadrak,Chandbali,2.2,2.53,0,96000,0.44,50
2023-11-02,Bhadrak,Chandbali,2.5,2.29,0,96000,0.44,50
2023-11-03,Bhadrak,Chandbali,2.7,2.37,0,96000,0.44,50
2023-11-04,Bhadrak,Chandbali,0.5,2.41,0,96000,0.44,50
2023-11-05,Bhadrak,Chandbali,0.5,2.49,0,96000,0.44,50
2023-11-06,Bhadrak,Chandbali,1.3,2.8,0,96000,0.44,50
2023-11-07,Bhadrak,Chandbali,5.5,2.35,0,96000,0.44,54
2023-11-08,Bhadrak,Chandbali,1.0,2.51,0,96000,0.44,50
2023-11-09,Bhadrak,Chandbali,6.7,2.26,0,96000,0.44,50
2023-11-10,Bhadrak,Chandbali,7.6,2.58,0,96000,0.44,56
2023-11-11,Bhadrak,Chandbali,3.4,2.32,0,96000,0.44,50
2023-11-12,Bhadrak,Chandbali,3.1,2.47,0,96000,0.44,50
2023-11-13,Bhadrak,Chandbali,1.2,2.29,0,96000,0.44,51
2023-11-14,Bhadrak,Chandbali,6.3,2.69,0,96000,0.44,50
2023-11-15,Bhadrak,Chandbali,4.6,2.31,0,96000,0.44,50
2023-11-16,Bhadrak,Chandbali,1.2,2.46,0,96000,0.44,50
2023-11-17,Bhadrak,Chandbali,1.6,2.17,0,96000,0.44,50
2023-11-18,Bhadrak,Chandbali,1.2,2.84,0,96000,0.44,50
2023-11-19,Bhadrak,Chandbali,7.0,2.51,0,96000,0.44,57
2023-11-20,Bhadrak,Chandbali,6.0,2.86,0,96000,0.44,50
2023-11-21,Bhadrak,Chandbali,1.2,2.53,0,96000,0.44,50
2023-11-22,Bhadrak,Chandbali,3.9,2.72,0,96000,0.44,50
2023-11-23,Bhadrak,Chandbali,2.9,2.48,0,96000,0.44,50
2023-11-24,Bhadrak,Chandbali,4.0,2.74,0,96000,0.44,52
2023-11-25,Bhadrak,Chandbali,2.0,2.6,0,96000,0.44,50
2023-11-26,Bhadrak,Chandbali,6.1,2.67,0,96000,0.44,66
2023-11-27,Bhadrak,Chandbali,5.7,2.73,0,96000,0.44,66
2023-11-28,Bhadrak,Chandbali,3.3,2.53,0,96000,0.44,53
2023-11-29,Bhadrak,Chandbali,7.2,2.69,0,96000,0.44,50
2023-11-30,Bhadrak,Chandbali,6.8,2.53,0,96000,0.44,50
2023-12-01,Bhadrak,Chandbali,1.0,2.61,0,96000,0.44,50
2023-12-02,Bhadrak,Chandbali,1.7,2.65,0,96000,0.44,50
2023-12-03,Bhadrak,Chandbali,0.2,2.46,0,96000,0.44,50
2023-12-04,Bhadrak,Chandbali,1.4,2.5,0,96000,0.44,50
2023-12-05,Bhadrak,Chandbali,0.8,2.23,0,96000,0.44,50
2023-12-06,Bhadrak,Chandbali,13.3,2.48,0,96000,0.44,60
2023-12-07,Bhadrak,Chandbali,4.6,2.87,0,96000,0.44,52
2023-12-08,Bhadrak,Chandbali,3.9,2.65,0,96000,0.44,50
2023-12-09,Bhadrak,Chandbali,6.8,2.4,0,96000,0.44,50
2023-12-10,Bhadrak,Chandbali,3.2,2.52,0,96000,0.44,50
2023-12-11,Bhadrak,Chandbali,8.4,2.73,0,96000,0.44,50
2023-12-12,Bhadrak,Chandbali,1.3,2.44,0,96000,0.44,50
2023-12-13,Bhadrak,Chandbali,0.4,2.53,0,96000,0.44,60
2023-12-14,Bhadrak,Chandbali,3.0,2.43,0,96000,0.44,53
2023-12-15,Bhadrak,Chandbali,4.5,2.81,0,96000,0.44,50
2023-12-16,Bhadrak,Chandbali,3.1,2.45,0,96000,0.44,50
2023-12-17,Bhadrak,Chandbali,4.2,2.59,0,96000,0.44,50
2023-12-18,Bhadrak,Chandbali,0.8,2.46,0,96000,0.44,60
2023-12-19,Bhadrak,Chandbali,6.3,2.61,0,96000,0.44,50
2023-12-20,Bhadrak,Chandbali,2.7,2.51,0,96000,0.44,50
2023-12-21,Bhadrak,Chandbali,4.0,2.67,0,96000,0.44,50
2023-12-22,Bhadrak,Chandbali,3.6,2.56,0,96000,0.44,50
2023-12-23,Bhadrak,Chandbali,1.3,2.56,0,96000,0.44,50
2023-12-24,Bhadrak,Chandbali,6.1,2.21,0,96000,0.44,50
2023-12-25,Bhadrak,Chandbali,4.5,2.94,0,96000,0.44,50
2023-12-26,Bhadrak,Chandbali,1.3,2.31,0,96000,0.44,50
2023-12-27,Bhadrak,Chandbali,0.6,2.71,0,96000,0.44,50
2023-12-28,Bhadrak,Chandbali,4.1,2.65,0,96000,0.44,50
2023-12-29,Bhadrak,Chandbali,2.9,2.2,0,96000,0.44,50
2023-12-30,Bhadrak,Chandbali,0.3,2.79,0,96000,0.44,50
2023-12-31,Bhadrak,Chandbali,1.5,2.52,0,96000,0.44,50
2024-01-01,Bhadrak,Chandbali,6.7,2.46,0,96000,0.44,50
2024-01-02,Bhadrak,Chandbali,3.7,2.75,0,96000,0.44,50
2024-01-03,Bhadrak,Chandbali,3.4,2.6,0,96000,0.44,56
2024-01-04,Bhadrak,Chandbali,0.7,2.73,0,96000,0.44,50
2024-01-05,Bhadrak,Chandbali,3.2,2.21,0,96000,0.44,50
2024-01-06,Bhadrak,Chandbali,4.8,2.67,0,96000,0.44,50
2024-01-07,Bhadrak,Chandbali,2.4,2.61,0,96000,0.44,50
2024-01-08,Bhadrak,Chandbali,3.8,2.19,0,96000,0.44,50
2024-01-09,Bhadrak,Chandbali,5.5,2.55,0,96000,0.44,50
2024-01-10,Bhadrak,Chandbali,1.7,2.66,0,96000,0.44,50
2024-01-11,Bhadrak,Chandbali,4.9,2.59,0,96000,0.44,50
2024-01-12,Bhadrak,Chandbali,1.2,2.44,0,96000,0.44,54
2024-01-13,Bhadrak,Chandbali,1.5,2.76,0,96000,0.44,50
2024-01-14,Bhadrak,Chandbali,0.9,2.76,0,96000,0.44,50
2024-01-15,Bhadrak,Chandbali,4.7,2.21,0,96000,0.44,50
2024-01-16,Bhadrak,Chandbali,4.7,2.86,0,96000,0.44,50
2024-01-17,Bhadrak,Chandbali,2.6,2.57,0,96000,0.44,50
2024-01-18,Bhadrak,Chandbali,10.6,2.43,0,96000,0.44,55
2024-01-19,Bhadrak,Chandbali,5.2,2.45,0,96000,0.44,50
2024-01-20,Bhadrak,Chandbali,4.5,2.1,0,96000,0.44,50
2024-01-21,Bhadrak,Chandbali,3.0,2.2,0,96000,0.44,55
2024-01-22,Bhadrak,Chandbali,0.2,2.51,0,96000,0.44,50
2024-01-23,Bhadrak,Chandbali,1.2,2.08,0,96000,0.44,50
2024-01-24,Bhadrak,Chandbali,2.3,2.42,0,96000,0.44,50
2024-01-25,Bhadrak,Chandbali,0.1,2.47,0,96000,0.44,50
2024-01-26,Bhadrak,Chandbali,1.8,2.46,0,96000,0.44,62
2024-01-27,Bhadrak,Chandbali,6.8,2.18,0,96000,0.44,56
2024-01-28,Bhadrak,Chandbali,2.5,2.29,0,96000,0.44,50
2024-01-29,Bhadrak,Chandbali,3.4,2.5,0,96000,0.44,66
2024-01-30,Bhadrak,Chandbali,133.1,4.86,1,96000,0.44,299
2024-01-31,Bhadrak,Chandbali,2.4,2.17,0,96000,0.44,51
2024-02-01,Bhadrak,Chandbali,3.1,2.74,0,96000,0.44,50
2024-02-02,Bhadrak,Chandbali,4.1,2.61,0,96000,0.44,50
2024-02-03,Bhadrak,Chandbali,1.2,2.4,0,96000,0.44,50
2024-02-04,Bhadrak,Chandbali,7.1,2.54,0,96000,0.44,56
2024-02-05,Bhadrak,Chandbali,2.0,2.6,0,96000,0.44,50
2024-02-06,Bhadrak,Chandbali,2.8,2.31,0,96000,0.44,50
2024-02-07,Bhadrak,Chandbali,1.4,2.27,0,96000,0.44,51
2024-02-08,Bhadrak,Chandbali,6.2,2.59,0,96000,0.44,50
2024-02-09,Bhadrak,Chandbali,1.5,2.6,0,96000,0.44,51
2024-02-10,Bhadrak,Chandbali,2.8,2.16,0,96000,0.44,54
2024-02-11,Bhadrak,Chandbali,2.7,2.67,0,96000,0.44,50
2024-02-12,Bhadrak,Chandbali,1.0,2.37,0,96000,0.44,62
2024-02-13,Bhadrak,Chandbali,0.8,2.39,0,96000,0.44,50
2024-02-14,Bhadrak,Chandbali,3.5,2.57,0,96000,0.44,50
2024-02-15,Bhadrak,Chandbali,9.6,2.45,0,96000,0.44,50
2024-02-16,Bhadrak,Chandbali,0.1,2.51,0,96000,0.44,50
2024-02-17,Bhadrak,Chandbali,7.5,2.81,0,96000,0.44,57
2024-02-18,Bhadrak,Chandbali,8.6,2.61,0,96000,0.44,59
2024-02-19,Bhadrak,Chandbali,1.8,2.53,0,96000,0.44,52
2024-02-20,Bhadrak,Chandbali,4.3,2.5,0,96000,0.44,50
2024-02-21,Bhadrak,Chandbali,1.3,2.52,0,96000,0.44,50
2024-02-22,Bhadrak,Chandbali,11.6,2.64,0,96000,0.44,54
2024-02-23,Bhadrak,Chandbali,1.8,2.61,0,96000,0.44,50
2024-02-24,Bhadrak,Chandbali,0.9,2.46,0,96000,0.44,50
2024-02-25,Bhadrak,Chandbali,1.7,2.43,0,96000,0.44,50
2024-02-26,Bhadrak,Chandbali,2.3,2.67,0,96000,0.44,50
2024-02-27,Bhadrak,Chandbali,5.0,2.48,0,96000,0.44,50
2024-02-28,Bhadrak,Chandbali,2.6,2.49,0,96000,0.44,50
2024-02-29,Bhadrak,Chandbali,0.1,2.36,0,96000,0.44,50
2024-03-01,Bhadrak,Chandbali,4.2,2.87,0,96000,0.44,50
2024-03-02,Bhadrak,Chandbali,2.4,2.45,0,96000,0.44,54
2024-03-03,Bhadrak,Chandbali,1.0,2.47,0,96000,0.44,54
2024-03-04,Bhadrak,Chandbali,4.1,2.26,0,96000,0.44,50
2024-03-05,Bhadrak,Chandbali,1.9,2.85,0,96000,0.44,50
2024-03-06,Bhadrak,Chandbali,15.6,2.82,0,96000,0.44,61
2024-03-07,Bhadrak,Chandbali,0.2,2.85,0,96000,0.44,52
2024-03-08,Bhadrak,Chandbali,1.3,2.65,0,96000,0.44,51
2024-03-09,Bhadrak,Chandbali,0.9,2.55,0,96000,0.44,73
2024-03-10,Bhadrak,Chandbali,1.6,2.67,0,96000,0.44,63
2024-03-11,Bhadrak,Chandbali,5.8,2.31,0,96000,0.44,50
2024-03-12,Bhadrak,Chandbali,1.7,2.69,0,96000,0.44,50
2024-03-13,Bhadrak,Chandbali,2.1,2.27,0,96000,0.44,50
2024-03-14,Bhadrak,Chandbali,0.2,2.63,0,96000,0.44,50
2024-03-15,Bhadrak,Chandbali,1.2,2.75,0,96000,0.44,54
2024-03-16,Bhadrak,Chandbali,10.2,2.4,0,96000,0.44,74
2024-03-17,Bhadrak,Chandbali,2.4,2.68,0,96000,0.44,50
2024-03-18,Bhadrak,Chandbali,2.3,2.52,0,96000,0.44,50
2024-03-19,Bhadrak,Chandbali,7.6,2.58,0,96000,0.44,50
2024-03-20,Bhadrak,Chandbali,7.4,2.73,0,96000,0.44,51
2024-03-21,Bhadrak,Chandbali,5.6,2.61,0,96000,0.44,51
2024-03-22,Bhadrak,Chandbali,10.4,2.62,0,96000,0.44,76
2024-03-23,Bhadrak,Chandbali,1.7,2.41,0,96000,0.44,57
2024-03-24,Bhadrak,Chandbali,1.5,2.6,0,96000,0.44,50
2024-03-25,Bhadrak,Chandbali,11.4,2.87,0,96000,0.44,53
2024-03-26,Bhadrak,Chandbali,0.2,2.79,0,96000,0.44,50
2024-03-27,Bhadrak,Chandbali,8.5,2.93,0,96000,0.44,50
2024-03-28,Bhadrak,Chandbali,0.9,2.57,0,96000,0.44,54
2024-03-29,Bhadrak,Chandbali,3.1,2.68,0,96000,0.44,57
2024-03-30,Bhadrak,Chandbali,6.8,2.74,0,96000,0.44,51
2024-03-31,Bhadrak,Chandbali,8.8,2.83,0,96000,0.44,50
2024-04-01,Bhadrak,Chandbali,2.1,2.64,0,96000,0.44,50
2024-04-02,Bhadrak,Chandbali,4.8,2.53,0,96000,0.44,50
2024-04-03,Bhadrak,Chandbali,4.0,2.24,0,96000,0.44,50
2024-04-04,Bhadrak,Chandbali,0.6,2.23,0,96000,0.44,50
2024-04-05,Bhadrak,Chandbali,4.5,2.35,0,96000,0.44,60
2024-04-06,Bhadrak,Chandbali,6.7,2.87,0,96000,0.44,53
2024-04-07,Bhadrak,Chandbali,4.2,2.44,0,96000,0.44,50
2024-04-08,Bhadrak,Chandbali,13.1,2.72,0,96000,0.44,50
2024-04-09,Bhadrak,Chandbali,3.5,2.59,0,96000,0.44,50
2024-04-10,Bhadrak,Chandbali,5.1,2.62,0,96000,0.44,58
2024-04-11,Bhadrak,Chandbali,0.7,2.65,0,96000,0.44,50
2024-04-12,Bhadrak,Chandbali,4.4,2.46,0,96000,0.44,50
2024-04-13,Bhadrak,Chandbali,4.4,2.38,0,96000,0.44,50
2024-04-14,Bhadrak,Chandbali,0.9,2.55,0,96000,0.44,50
2024-04-15,Bhadrak,Chandbali,1.9,2.27,0,96000,0.44,50
2024-04-16,Bhadrak,Chandbali,2.1,2.42,0,96000,0.44,51
2024-04-17,Bhadrak,Chandbali,2.1,2.49,0,96000,0.44,50
2024-04-18,Bhadrak,Chandbali,14.9,2.53,0,96000,0.44,55
2024-04-19,Bhadrak,Chandbali,6.8,2.82,0,96000,0.44,58
2024-04-20,Bhadrak,Chandbali,2.4,2.78,0,96000,0.44,50
2024-04-21,Bhadrak,Chandbali,10.7,2.68,0,96000,0.44,59
2024-04-22,Bhadrak,Chandbali,3.2,2.53,0,96000,0.44,54
2024-04-23,Bhadrak,Chandbali,1.5,2.88,0,96000,0.44,50
2024-04-24,Bhadrak,Chandbali,0.4,2.1,0,96000,0.44,54
2024-04-25,Bhadrak,Chandbali,3.0,2.44,0,96000,0.44,50
2024-04-26,Bhadrak,Chandbali,0.6,2.81,0,96000,0.44,50
2024-04-27,Bhadrak,Chandbali,5.5,2.58,0,96000,0.44,50
2024-04-28,Bhadrak,Chandbali,1.8,2.62,0,96000,0.44,50
2024-04-29,Bhadrak,Chandbali,3.8,2.44,0,96000,0.44,50
2024-04-30,Bhadrak,Chandbali,5.0,2.53,0,96000,0.44,50
2024-05-01,Bhadrak,Chandbali,0.3,2.6,0,96000,0.44,50
2024-05-02,Bhadrak,Chandbali,3.9,2.56,0,96000,0.44,50
2024-05-03,Bhadrak,Chandbali,0.6,2.54,0,96000,0.44,50
2024-05-04,Bhadrak,Chandbali,3.8,2.57,0,96000,0.44,50
2024-05-05,Bhadrak,Chandbali,9.6,2.82,0,96000,0.44,56
2024-05-06,Bhadrak,Chandbali,20.8,2.84,0,96000,0.44,50
2024-05-07,Bhadrak,Chandbali,7.0,2.67,0,96000,0.44,68
2024-05-08,Bhadrak,Chandbali,2.1,2.51,0,96000,0.44,50
2024-05-09,Bhadrak,Chandbali,1.0,2.71,0,96000,0.44,50
2024-05-10,Bhadrak,Chandbali,3.2,2.53,0,96000,0.44,50
2024-05-11,Bhadrak,Chandbali,4.5,2.46,0,96000,0.44,61
2024-05-12,Bhadrak,Chandbali,1.8,2.24,0,96000,0.44,50
2024-05-13,Bhadrak,Chandbali,5.3,2.49,0,96000,0.44,51
2024-05-14,Bhadrak,Chandbali,1.8,2.15,0,96000,0.44,50
2024-05-15,Bhadrak,Chandbali,1.0,2.79,0,96000,0.44,53
2024-05-16,Bhadrak,Chandbali,0.1,2.46,0,96000,0.44,50
2024-05-17,Bhadrak,Chandbali,1.8,2.43,0,96000,0.44,50
2024-05-18,Bhadrak,Chandbali,1.8,2.8,0,96000,0.44,50
2024-05-19,Bhadrak,Chandbali,0.4,2.37,0,96000,0.44,50
2024-05-20,Bhadrak,Chandbali,0.8,2.31,0,96000,0.44,50
2024-05-21,Bhadrak,Chandbali,2.7,3.0,0,96000,0.44,50
2024-05-22,Bhadrak,Chandbali,2.0,2.69,0,96000,0.44,54
2024-05-23,Bhadrak,Chandbali,4.4,2.69,0,96000,0.44,50
2024-05-24,Bhadrak,Chandbali,2.4,2.23,0,96000,0.44,59
2024-05-25,Bhadrak,Chandbali,6.0,2.62,0,96000,0.44,51
2024-05-26,Bhadrak,Chandbali,0.8,2.22,0,96000,0.44,50
2024-05-27,Bhadrak,Chandbali,5.4,2.21,0,96000,0.44,50
2024-05-28,Bhadrak,Chandbali,4.1,2.28,0,96000,0.44,50
2024-05-29,Bhadrak,Chandbali,7.7,2.61,0,96000,0.44,50
2024-05-30,Bhadrak,Chandbali,2.6,2.32,0,96000,0.44,54
2024-05-31,Bhadrak,Chandbali,4.6,2.84,0,96000,0.44,50
2024-06-01,Bhadrak,Chandbali,22.0,2.72,0,96000,0.44,50
2024-06-02,Bhadrak,Chandbali,8.1,2.59,0,96000,0.44,50
2024-06-03,Bhadrak,Chandbali,73.0,3.7,0,96000,0.44,121
2024-06-04,Bhadrak,Chandbali,20.3,2.87,0,96000,0.44,57
2024-06-05,Bhadrak,Chandbali,44.1,3.02,0,96000,0.44,88
2024-06-06,Bhadrak,Chandbali,48.8,3.38,0,96000,0.44,99
2024-06-07,Bhadrak,Chandbali,43.3,3.34,0,96000,0.44,95
2024-06-08,Bhadrak,Chandbali,3.8,2.31,0,96000,0.44,50
2024-06-09,Bhadrak,Chandbali,8.9,2.47,0,96000,0.44,50
2024-06-10,Bhadrak,Chandbali,43.2,3.28,0,96000,0.44,92
2024-06-11,Bhadrak,Chandbali,11.9,2.72,0,96000,0.44,57
2024-06-12,Bhadrak,Chandbali,35.6,3.27,0,96000,0.44,102
2024-06-13,Bhadrak,Chandbali,12.2,2.9,0,96000,0.44,52
2024-06-14,Bhadrak,Chandbali,7.1,2.49,0,96000,0.44,58
2024-06-15,Bhadrak,Chandbali,24.5,2.8,0,96000,0.44,59
2024-06-16,Bhadrak,Chandbali,30.4,3.39,0,96000,0.44,65
2024-06-17,Bhadrak,Chandbali,28.4,3.08,0,96000,0.44,65
2024-06-18,Bhadrak,Chandbali,31.7,3.33,0,96000,0.44,65
2024-06-19,Bhadrak,Chandbali,18.7,3.05,0,96000,0.44,51
2024-06-20,Bhadrak,Chandbali,30.6,2.93,0,96000,0.44,73
2024-06-21,Bhadrak,Chandbali,19.0,2.52,0,96000,0.44,56
2024-06-22,Bhadrak,Chandbali,23.7,2.58,0,96000,0.44,50
2024-06-23,Bhadrak,Chandbali,29.2,2.88,0,96000,0.44,75
2024-06-24,Bhadrak,Chandbali,36.5,2.9,0,96000,0.44,85
2024-06-25,Bhadrak,Chandbali,43.5,3.2,0,96000,0.44,86
2024-06-26,Bhadrak,Chandbali,11.1,2.32,0,96000,0.44,60
2024-06-27,Bhadrak,Chandbali,21.6,2.78,0,96000,0.44,58
2024-06-28,Bhadrak,Chandbali,36.7,2.83,0,96000,0.44,79
2024-06-29,Bhadrak,Chandbali,13.8,2.43,0,96000,0.44,50
2024-06-30,Bhadrak,Chandbali,19.0,2.7,0,96000,0.44,50
2024-07-01,Bhadrak,Chandbali,16.7,3.35,0,96000,0.44,59
2024-07-02,Bhadrak,Chandbali,17.6,3.13,0,96000,0.44,53
2024-07-03,Bhadrak,Chandbali,2.7,2.86,0,96000,0.44,53
2024-07-04,Bhadrak,Chandbali,21.1,3.28,0,96000,0.44,50
2024-07-05,Bhadrak,Chandbali,36.4,3.68,0,96000,0.44,79
2024-07-06,Bhadrak,Chandbali,51.6,3.89,0,96000,0.44,93
2024-07-07,Bhadrak,Chandbali,23.3,3.43,0,96000,0.44,50
2024-07-08,Bhadrak,Chandbali,13.7,3.2,0,96000,0.44,52
2024-07-09,Bhadrak,Chandbali,11.8,2.91,0,96000,0.44,50
2024-07-10,Bhadrak,Chandbali,42.2,3.63,0,96000,0.44,78
2024-07-11,Bhadrak,Chandbali,137.6,5.06,4,96000,0.44,486
2024-07-12,Bhadrak,Chandbali,17.4,3.08,0,96000,0.44,63
2024-07-13,Bhadrak,Chandbali,45.8,3.81,0,96000,0.44,82
2024-07-14,Bhadrak,Chandbali,27.5,3.82,0,96000,0.44,73
2024-07-15,Bhadrak,Chandbali,64.3,4.37,0,96000,0.44,140
2024-07-16,Bhadrak,Chandbali,5.6,2.82,0,96000,0.44,52
2024-07-17,Bhadrak,Chandbali,18.5,3.64,0,96000,0.44,50
2024-07-18,Bhadrak,Chandbali,26.2,3.21,0,96000,0.44,51
2024-07-19,Bhadrak,Chandbali,22.5,3.35,0,96000,0.44,50
2024-07-20,Bhadrak,Chandbali,13.2,2.9,0,96000,0.44,53
2024-07-21,Bhadrak,Chandbali,19.8,3.08,0,96000,0.44,56
2024-07-22,Bhadrak,Chandbali,38.1,3.88,0,96000,0.44,75
2024-07-23,Bhadrak,Chandbali,6.1,3.12,0,96000,0.44,50
2024-07-24,Bhadrak,Chandbali,30.1,3.27,0,96000,0.44,72
2024-07-25,Bhadrak,Chandbali,32.4,3.75,0,96000,0.44,66
2024-07-26,Bhadrak,Chandbali,12.8,3.17,0,96000,0.44,50
2024-07-27,Bhadrak,Chandbali,32.8,3.57,0,96000,0.44,69
2024-07-28,Bhadrak,Chandbali,24.9,3.37,0,96000,0.44,60
2024-07-29,Bhadrak,Chandbali,181.9,6.57,8,96000,0.44,901
2024-07-30,Bhadrak,Chandbali,28.1,3.25,0,96000,0.44,59
2024-07-31,Bhadrak,Chandbali,202.4,6.22,8,96000,0.44,874
2024-08-01,Bhadrak,Chandbali,43.7,3.83,0,96000,0.44,84
2024-08-02,Bhadrak,Chandbali,9.5,3.37,0,96000,0.44,50
2024-08-03,Bhadrak,Chandbali,55.8,3.61,0,96000,0.44,106
2024-08-04,Bhadrak,Chandbali,20.2,3.15,0,96000,0.44,63
2024-08-05,Bhadrak,Chandbali,177.6,6.25,7,96000,0.44,795
2024-08-06,Bhadrak,Chandbali,6.7,2.88,0,96000,0.44,53
2024-08-07,Bhadrak,Chandbali,12.1,2.61,0,96000,0.44,50
2024-08-08,Bhadrak,Chandbali,34.7,3.85,0,96000,0.44,66
2024-08-09,Bhadrak,Chandbali,11.0,3.27,0,96000,0.44,54
2024-08-10,Bhadrak,Chandbali,12.9,2.78,0,96000,0.44,50
2024-08-11,Bhadrak,Chandbali,37.2,3.45,0,96000,0.44,72
2024-08-12,Bhadrak,Chandbali,20.3,2.75,0,96000,0.44,50
2024-08-13,Bhadrak,Chandbali,3.4,2.89,0,96000,0.44,50
2024-08-14,Bhadrak,Chandbali,134.3,4.98,2,96000,0.44,353
2024-08-15,Bhadrak,Chandbali,14.9,2.94,0,96000,0.44,51
2024-08-16,Bhadrak,Chandbali,176.0,5.82,6,96000,0.44,704
2024-08-17,Bhadrak,Chandbali,22.5,3.46,0,96000,0.44,68
2024-08-18,Bhadrak,Chandbali,53.8,3.98,0,96000,0.44,87
2024-08-19,Bhadrak,Chandbali,20.4,3.53,0,96000,0.44,55
2024-08-20,Bhadrak,Chandbali,29.5,3.67,0,96000,0.44,60
2024-08-21,Bhadrak,Chandbali,22.8,3.06,0,96000,0.44,50
2024-08-22,Bhadrak,Chandbali,27.7,3.45,0,96000,0.44,62
2024-08-23,Bhadrak,Chandbali,11.7,2.8,0,96000,0.44,50
2024-08-24,Bhadrak,Chandbali,41.5,4.14,0,96000,0.44,103
2024-08-25,Bhadrak,Chandbali,16.1,3.2,0,96000,0.44,61
2024-08-26,Bhadrak,Chandbali,53.9,3.86,0,96000,0.44,120
2024-08-27,Bhadrak,Chandbali,16.8,2.89,0,96000,0.44,50
